"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","Time","year","month","date","hour","minute","seconds","id","age","Gender","Handedness","mood","fresh","hunger","H_since_Sleep","H_since_Eat","responses","question_order","slider_start","response","test_part","face","word","correct_response","correct"
"11812.250000191852","<p>Welcome to this experiment on daily rhythms and cognition.</p><p>First you will be asked some questions about yourself.</p><p>Then a short experiment will measure your response time.</p><p>Take the test at different times of the day/night.</p><p>The test is anonymous, but comparing your data across time is important.</p><p>Therefore, please make up and remember a personal ID (two letters+ two numbers).</p><p>Use this ID whenever taking the test.</p><p><strong>Press any key to begin.</strong></p>","13","html-keyboard-response","0","11818","0.0-0.0","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","","","","","","",""
"3333.369999891147","","","survey-text","1","15172","0.0-1.0","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","{""Q0"":""ol73""}","","","","","","","",""
"2442.110000178218","","","survey-text","2","17618","0.0-2.0","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","{""Q0"":""24""}","","","","","","","",""
"4005.4600001312792","","","survey-multi-select","3","21629","0.0-3.0","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","{""Gender"":[""female""],""Hand"":[""right""]}","[0,1]","","","","","","",""
"9118.215000024065","<p>How Sad/Angry or Happy are you right now?</p>","","html-slider-response","4","30751","0.0-4.0","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","50","62","","","","",""
"12534.704999998212","<p>How Tired/Sleepy/Distracted or Fresh/Awake/Alert are you right now?</p>","","html-slider-response","5","43288","0.0-5.0","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","50","58","","","","",""
"20277.930000098422","<p>How Hungry or Satiated are you right now?</p>","","html-slider-response","6","63568","0.0-6.0","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","50","76","","","","",""
"10074.599999934435","","","survey-multi-select","7","73663","0.0-7.0","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","{""Sleep"":[""2""],""Eat"":[""0""]}","[0,1]","","","","","","",""
"36604.90999999456","<p>In this experiment, a face and a word will appear in the center of the screen.</p><p>If the face is <strong>happy</strong>, press the letter <strong>H</strong> with <strong>right</strong> index finger.</p><p>If the face is <strong>fearful</strong>, press the letter <strong>F</strong> with <strong>left</strong> index finger.</p><p><strong>Ignore the written words</strong>. Respond as fast as possible while being correct. </p><div style='width: 900px;'><div style='float: left;'><img src='img/stimuli_stroop_happy.png'></img><p class='small'><strong>Press the H key for happy faces</strong></p></div><div class='float: right;'><img src='img/stimuli_stroop_fear.png'></img><p class='small'><strong>Press the F key for faces with fear</strong></p></div></div><p>If the screen turns blank, press <strong>SPACE</strong></p><p><strong>Press any key to begin.</strong></p>","72","html-keyboard-response","8","110272","0.0-8.0","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","9","114032","0.0-9.0-0.0","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","","","fixation","","","",""
"1030.060000019148","img/image_stim_h.png","72","image-keyboard-response","10","115077","0.0-9.0-1.0","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","","","test","happy","happy","h","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","11","115834","0.0-9.0-0.1","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","","","fixation","","","",""
"421.19000013917685","img/image_stim_f.png","70","image-keyboard-response","12","116257","0.0-9.0-1.1","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","","","test","fear","fear","f","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","13","116760","0.0-9.0-0.2","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","","","fixation","","","",""
"427.519999910146","img/image_stim_h_stroop.png","72","image-keyboard-response","14","117189","0.0-9.0-1.2","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","","","test","happy","fear","h","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","15","117693","0.0-9.0-0.3","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","","","fixation","","","",""
"448.51500005461276","img/image_stim_f_stroop.png","70","image-keyboard-response","16","118143","0.0-9.0-1.3","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","","","test","fear","happy","f","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","17","119149","0.0-9.0-0.4","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","","","fixation","","","",""
"481.48000007495284","img/image_stim_f.png","70","image-keyboard-response","18","119633","0.0-9.0-1.4","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","","","test","fear","fear","f","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","19","120390","0.0-9.0-0.5","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","","","fixation","","","",""
"499.44000015966594","img/image_stim_h_stroop.png","72","image-keyboard-response","20","120892","0.0-9.0-1.5","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","","","test","happy","fear","h","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","21","121899","0.0-9.0-0.6","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","","","fixation","","","",""
"510.49999985843897","img/image_stim_h.png","72","image-keyboard-response","22","122411","0.0-9.0-1.6","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","","","test","happy","happy","h","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","23","124172","0.0-9.0-0.7","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","","","fixation","","","",""
"440.534999826923","img/image_stim_f_stroop.png","70","image-keyboard-response","24","124615","0.0-9.0-1.7","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","","","test","fear","happy","f","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","25","126370","0.0-9.0-0.8","4nslc8","Thu Feb 18 2021 10:00:44 GMT+0100 (Centraleuropæisk normaltid)","2021","2","18","10","0","44","ol73","24","female","right","62","58","76","2","0","","","","","fixation","","","",""
