"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","Time","year","month","date","hour","minute","seconds","id","age","Gender","Handedness","mood","fresh","hunger","H_since_Sleep","H_since_Eat","responses","question_order","slider_start","response","test_part","face","word","correct_response","correct"
"2033.4850000217557","<p>Welcome to this experiment on daily rhythms and cognition.</p><p>First you will be asked some questions about yourself.</p><p>Then a short experiment will measure your response time.</p><p>Take the test at different times of the day/night.</p><p>The test is anonymous, but comparing your data across time is important.</p><p>Therefore, please make up and remember a personal ID (two letters+ two numbers).</p><p>Use this ID whenever taking the test.</p><p><strong>Press any key to begin.</strong></p>","32","html-keyboard-response","0","2035","0.0-0.0","b3fm86","Mon Feb 08 2021 15:45:26 GMT+0100 (Central European Standard Time)","2021","2","8","15","45","26","mw73","47","male","right","91","89","91","9","0","","","","","","","","",""
"11974.389999988489","","","survey-text","1","14014","0.0-1.0","b3fm86","Mon Feb 08 2021 15:45:26 GMT+0100 (Central European Standard Time)","2021","2","8","15","45","26","mw73","47","male","right","91","89","91","9","0","{""Q0"":""mw73""}","","","","","","","",""
"5963.675000006333","","","survey-text","2","19979","0.0-2.0","b3fm86","Mon Feb 08 2021 15:45:26 GMT+0100 (Central European Standard Time)","2021","2","8","15","45","26","mw73","47","male","right","91","89","91","9","0","{""Q0"":""47""}","","","","","","","",""
"3531.87499998603","","","survey-multi-select","3","23514","0.0-3.0","b3fm86","Mon Feb 08 2021 15:45:26 GMT+0100 (Central European Standard Time)","2021","2","8","15","45","26","mw73","47","male","right","91","89","91","9","0","{""Gender"":[""male""],""Hand"":[""right""]}","[0,1]","","","","","","",""
"5660.5299999937415","<p>How Sad/Angry or Happy are you right now?</p>","","html-slider-response","4","29176","0.0-4.0","b3fm86","Mon Feb 08 2021 15:45:26 GMT+0100 (Central European Standard Time)","2021","2","8","15","45","26","mw73","47","male","right","91","89","91","9","0","","","50","91","","","","",""
"4051.434999972116","<p>How Tired/Sleepy/Distracted or Fresh/Awake/Alert are you right now?</p>","","html-slider-response","5","33228","0.0-5.0","b3fm86","Mon Feb 08 2021 15:45:26 GMT+0100 (Central European Standard Time)","2021","2","8","15","45","26","mw73","47","male","right","91","89","91","9","0","","","50","89","","","","",""
"4185.8200000133365","<p>How Hungry or Satiated are you right now?</p>","","html-slider-response","6","37415","0.0-6.0","b3fm86","Mon Feb 08 2021 15:45:26 GMT+0100 (Central European Standard Time)","2021","2","8","15","45","26","mw73","47","male","right","91","89","91","9","0","","","50","91","","","","",""
"20258.864999981597","","","survey-multi-select","7","57687","0.0-7.0","b3fm86","Mon Feb 08 2021 15:45:26 GMT+0100 (Central European Standard Time)","2021","2","8","15","45","26","mw73","47","male","right","91","89","91","9","0","{""Sleep"":[""9""],""Eat"":[""0""]}","[0,1]","","","","","","",""
"3731.4449999830686","<p>In this experiment, a face and a word will appear in the center of the screen.</p><p>If the face is <strong>happy</strong>, press the letter <strong>H</strong> with <strong>right</strong> index finger.</p><p>If the face is <strong>fearful</strong>, press the letter <strong>F</strong> with <strong>left</strong> index finger.</p><p><strong>Ignore the written words</strong>. Respond as fast as possible while being correct. </p><div style='width: 900px;'><div style='float: left;'><img src='img/stimuli_stroop_happy.png'></img><p class='small'><strong>Press the H key for happy faces</strong></p></div><div class='float: right;'><img src='img/stimuli_stroop_fear.png'></img><p class='small'><strong>Press the F key for faces with fear</strong></p></div></div><p>If the screen turns blank, press <strong>SPACE</strong></p><p><strong>Press any key to begin.</strong></p>","32","html-keyboard-response","8","61420","0.0-8.0","b3fm86","Mon Feb 08 2021 15:45:26 GMT+0100 (Central European Standard Time)","2021","2","8","15","45","26","mw73","47","male","right","91","89","91","9","0","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","9","64176","0.0-9.0-0.0","b3fm86","Mon Feb 08 2021 15:45:26 GMT+0100 (Central European Standard Time)","2021","2","8","15","45","26","mw73","47","male","right","91","89","91","9","0","","","","","fixation","","","",""
"1019.0900000161491","img/image_stim_f_stroop.png","70","image-keyboard-response","10","65211","0.0-9.0-1.0","b3fm86","Mon Feb 08 2021 15:45:26 GMT+0100 (Central European Standard Time)","2021","2","8","15","45","26","mw73","47","male","right","91","89","91","9","0","","","","","test","fear","happy","f","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","11","66965","0.0-9.0-0.1","b3fm86","Mon Feb 08 2021 15:45:26 GMT+0100 (Central European Standard Time)","2021","2","8","15","45","26","mw73","47","male","right","91","89","91","9","0","","","","","fixation","","","",""
"682.6349999755621","img/image_stim_f.png","70","image-keyboard-response","12","67648","0.0-9.0-1.1","b3fm86","Mon Feb 08 2021 15:45:26 GMT+0100 (Central European Standard Time)","2021","2","8","15","45","26","mw73","47","male","right","91","89","91","9","0","","","","","test","fear","fear","f","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","13","69150","0.0-9.0-0.2","b3fm86","Mon Feb 08 2021 15:45:26 GMT+0100 (Central European Standard Time)","2021","2","8","15","45","26","mw73","47","male","right","91","89","91","9","0","","","","","fixation","","","",""
"552.9950000345707","img/image_stim_h.png","72","image-keyboard-response","14","69705","0.0-9.0-1.2","b3fm86","Mon Feb 08 2021 15:45:26 GMT+0100 (Central European Standard Time)","2021","2","8","15","45","26","mw73","47","male","right","91","89","91","9","0","","","","","test","happy","happy","h","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","15","70957","0.0-9.0-0.3","b3fm86","Mon Feb 08 2021 15:45:26 GMT+0100 (Central European Standard Time)","2021","2","8","15","45","26","mw73","47","male","right","91","89","91","9","0","","","","","fixation","","","",""
"664.1500000259839","img/image_stim_h_stroop.png","72","image-keyboard-response","16","71623","0.0-9.0-1.3","b3fm86","Mon Feb 08 2021 15:45:26 GMT+0100 (Central European Standard Time)","2021","2","8","15","45","26","mw73","47","male","right","91","89","91","9","0","","","","","test","happy","fear","h","true"
